-  Epoch: 35, train/loss: 0.708, train/accu: 0.782, memory: 0.127GB, iter: 50
-  Epoch: 35, train/loss: 0.696, train/accu: 0.785, memory: 0.125GB, iter: 100
-  Epoch: 35, train/loss: 0.708, train/accu: 0.789, memory: 0.135GB, iter: 150
-  Epoch: 35, train/loss: 0.724, train/accu: 0.782, memory: 0.100GB, iter: 200
-  Epoch: 35, train/loss: 0.725, train/accu: 0.782, memory: 0.137GB, iter: 250
-  Epoch: 35, train/loss: 0.732, train/accu: 0.782, memory: 0.133GB, iter: 300
-  Epoch: 36, train/loss: 0.449, train/accu: 0.875, memory: 0.096GB, iter: 0
-  Epoch: 36, train/loss: 0.709, train/accu: 0.800, memory: 0.100GB, iter: 50
-  Epoch: 36, train/loss: 0.724, train/accu: 0.786, memory: 0.100GB, iter: 100
-  Epoch: 36, train/loss: 0.741, train/accu: 0.783, memory: 0.105GB, iter: 150
-  Epoch: 36, train/loss: 0.748, train/accu: 0.780, memory: 0.107GB, iter: 200
-  Epoch: 36, train/loss: 0.744, train/accu: 0.783, memory: 0.139GB, iter: 250
-  Epoch: 36, train/loss: 0.747, train/accu: 0.782, memory: 0.105GB, iter: 300
-  Epoch: 37, train/loss: 1.120, train/accu: 0.750, memory: 0.096GB, iter: 0
-  Epoch: 37, train/loss: 0.752, train/accu: 0.767, memory: 0.105GB, iter: 50
-  Epoch: 37, train/loss: 0.744, train/accu: 0.779, memory: 0.107GB, iter: 100
-  Epoch: 37, train/loss: 0.766, train/accu: 0.770, memory: 0.131GB, iter: 150
-  Epoch: 37, train/loss: 0.761, train/accu: 0.772, memory: 0.105GB, iter: 200
-  Epoch: 37, train/loss: 0.752, train/accu: 0.774, memory: 0.143GB, iter: 250
-  Epoch: 37, train/loss: 0.748, train/accu: 0.776, memory: 0.105GB, iter: 300
-  Epoch: 38, train/loss: 0.901, train/accu: 0.750, memory: 0.096GB, iter: 0
-  Epoch: 38, train/loss: 0.700, train/accu: 0.793, memory: 0.096GB, iter: 50
-  Epoch: 38, train/loss: 0.733, train/accu: 0.784, memory: 0.113GB, iter: 100
-  Epoch: 38, train/loss: 0.723, train/accu: 0.788, memory: 0.104GB, iter: 150
-  Epoch: 38, train/loss: 0.750, train/accu: 0.781, memory: 0.135GB, iter: 200
-  Epoch: 38, train/loss: 0.750, train/accu: 0.781, memory: 0.109GB, iter: 250
-  Epoch: 38, train/loss: 0.759, train/accu: 0.779, memory: 0.109GB, iter: 300
-  Epoch: 39, train/loss: 0.294, train/accu: 0.938, memory: 0.096GB, iter: 0
-  Epoch: 39, train/loss: 0.697, train/accu: 0.793, memory: 0.135GB, iter: 50
-  Epoch: 39, train/loss: 0.739, train/accu: 0.782, memory: 0.125GB, iter: 100
-  Epoch: 39, train/loss: 0.741, train/accu: 0.782, memory: 0.100GB, iter: 150
-  Epoch: 39, train/loss: 0.742, train/accu: 0.784, memory: 0.102GB, iter: 200
-  Epoch: 39, train/loss: 0.733, train/accu: 0.784, memory: 0.100GB, iter: 250
-  Epoch: 39, train/loss: 0.746, train/accu: 0.781, memory: 0.096GB, iter: 300
-  Epoch: 40, train/loss: 0.557, train/accu: 0.812, memory: 0.096GB, iter: 0
-  Epoch: 40, train/loss: 0.728, train/accu: 0.781, memory: 0.107GB, iter: 50
